103/01/31, 38, 17, 23, 49, 48, 27, 19
109/06/19, 25, 01, 16, 46, 15, 43, 06
109/06/16, 46, 13, 06, 20, 23, 29, 42
109/06/12, 48, 33, 28, 01, 30, 06, 27
109/06/09, 28, 35, 47, 17, 36, 08, 41
109/06/05, 03, 26, 08, 49, 05, 24, 19
109/06/02, 01, 06, 22, 33, 48, 25, 19
109/07/31, 45, 19, 18, 16, 33, 17, 25
109/07/28, 35, 08, 23, 22, 29, 10, 02
109/07/24, 37, 21, 35, 20, 02, 24, 09
109/07/21, 25, 36, 03, 33, 16, 31, 14
109/07/17, 30, 25, 15, 05, 41, 06, 29
109/07/14, 49, 29, 32, 10, 04, 24, 43
109/07/10, 05, 04, 22, 49, 27, 46, 41
109/07/07, 46, 04, 44, 34, 22, 17, 13
109/07/03, 24, 40, 20, 19, 13, 45, 33
109/08/28, 23, 13, 36, 14, 19, 22, 24
109/08/25, 46, 02, 23, 48, 28, 35, 33
109/08/21, 05, 40, 45, 14, 46, 44, 32
109/08/18, 47, 22, 30, 43, 04, 45, 15
109/08/14, 33, 31, 25, 16, 24, 20, 37
109/08/11, 47, 44, 42, 08, 40, 12, 05
109/08/07, 19, 45, 44, 09, 06, 40, 01
109/08/04, 31, 01, 11, 33, 05, 19, 06
109/09/29, 33, 07, 42, 47, 08, 01, 31
109/09/25, 10, 39, 48, 36, 31, 35, 27
109/09/22, 04, 05, 24, 08, 03, 29, 07
109/09/18, 29, 32, 44, 43, 30, 03, 35
109/09/15, 29, 32, 48, 07, 37, 16, 21
109/09/11, 29, 39, 26, 01, 49, 48, 09
109/09/08, 26, 02, 20, 01, 48, 09, 36
109/09/04, 13, 39, 02, 43, 09, 11, 35
109/09/01, 08, 06, 43, 38, 02, 01, 24
109/10/30, 06, 13, 10, 45, 19, 40, 07
109/10/27, 02, 09, 30, 28, 32, 19, 35
109/10/23, 35, 03, 20, 25, 09, 26, 39
109/10/20, 05, 28, 39, 17, 18, 30, 13
109/10/16, 07, 44, 28, 25, 47, 33, 19
109/10/13, 27, 15, 39, 01, 03, 41, 20
109/10/09, 47, 42, 25, 19, 02, 07, 06
109/10/06, 23, 04, 22, 05, 34, 40, 37
109/10/02, 16, 11, 24, 26, 15, 18, 46
109/11/27, 35, 30, 26, 19, 01, 48, 11
109/11/24, 45, 29, 36, 05, 38, 44, 23
109/11/20, 35, 27, 29, 16, 37, 48, 31
109/11/17, 20, 18, 06, 38, 14, 41, 29
109/11/13, 12, 29, 09, 15, 07, 25, 47
109/11/10, 28, 29, 17, 05, 21, 19, 43
109/11/06, 09, 39, 44, 25, 46, 05, 02
109/11/03, 32, 11, 15, 06, 30, 44, 29
109/12/29, 33, 34, 10, 39, 14, 35, 40
109/12/25, 30, 29, 05, 06, 01, 19, 39
109/12/22, 31, 22, 20, 30, 45, 25, 02
109/12/18, 30, 26, 02, 24, 41, 11, 01
109/12/15, 21, 48, 02, 06, 43, 17, 41
109/12/11, 37, 36, 42, 43, 17, 08, 34
109/12/08, 15, 02, 31, 04, 10, 45, 17
109/12/04, 13, 02, 27, 30, 44, 41, 40
109/12/01, 37, 04, 49, 44, 29, 22, 30
110/01/29, 40, 22, 14, 31, 30, 39, 49
110/01/26, 08, 20, 23, 43, 46, 37, 44
110/01/22, 45, 30, 07, 34, 46, 36, 43
110/01/19, 29, 31, 15, 33, 47, 41, 37
110/01/15, 44, 04, 08, 03, 11, 42, 21
110/01/12, 28, 10, 01, 20, 44, 37, 33
110/01/08, 04, 43, 26, 47, 18, 24, 33
110/01/05, 17, 08, 43, 20, 13, 48, 38
110/01/01, 37, 46, 41, 05, 49, 42, 18
110/02/26, 23, 42, 13, 22, 39, 04, 26
110/02/23, 20, 06, 18, 42, 01, 19, 43
110/02/21, 18, 32, 25, 27, 39, 09, 40
110/02/20, 10, 06, 47, 26, 11, 01, 22
110/02/19, 45, 28, 02, 36, 40, 31, 24
110/02/18, 09, 03, 48, 01, 42, 41, 27
110/02/17, 26, 49, 13, 24, 45, 02, 10
110/02/16, 46, 09, 37, 11, 12, 01, 43
110/02/15, 40, 10, 08, 33, 04, 18, 02
110/02/14, 17, 45, 16, 38, 12, 01, 32
110/02/13, 43, 40, 13, 30, 46, 37, 05
110/02/12, 06, 10, 48, 44, 12, 05, 36
110/02/11, 18, 07, 41, 47, 17, 26, 39
110/02/10, 03, 42, 41, 18, 34, 24, 37
110/02/09, 43, 12, 06, 27, 01, 03, 02
110/02/05, 09, 19, 05, 33, 35, 31, 32
110/02/02, 47, 38, 14, 34, 35, 43, 40
110/03/30, 22, 17, 23, 31, 25, 33, 03
110/03/26, 15, 37, 30, 21, 24, 38, 34
110/03/23, 49, 28, 45, 02, 15, 43, 35
110/03/19, 19, 38, 07, 48, 28, 35, 08
110/03/16, 30, 19, 43, 24, 22, 08, 13
110/03/12, 08, 26, 46, 21, 33, 30, 45
110/03/09, 08, 36, 09, 13, 29, 46, 23
110/03/05, 29, 38, 06, 08, 48, 14, 35
110/03/02, 30, 27, 11, 24, 07, 05, 12
110/04/30, 47, 22, 04, 46, 42, 14, 21
110/04/27, 20, 08, 23, 39, 34, 05, 31
110/04/23, 37, 20, 23, 46, 18, 32, 39
110/04/20, 05, 15, 09, 07, 26, 24, 12
110/04/16, 21, 46, 33, 10, 16, 07, 02
110/04/13, 35, 11, 31, 25, 42, 32, 41
110/04/09, 18, 06, 35, 09, 29, 25, 46
110/04/06, 22, 01, 38, 28, 34, 26, 35
110/04/02, 21, 42, 25, 40, 30, 17, 26
110/05/28, 46, 43, 04, 23, 18, 12, 07
110/05/25, 44, 48, 38, 46, 31, 15, 21
110/05/21, 29, 02, 25, 27, 04, 26, 41
110/05/18, 11, 43, 18, 35, 15, 16, 46
110/05/14, 14, 48, 43, 30, 02, 13, 17
110/05/11, 35, 07, 42, 05, 27, 09, 19
110/05/07, 26, 12, 36, 35, 22, 49, 32
110/05/04, 27, 19, 37, 15, 17, 05, 42
110/06/29, 23, 38, 25, 01, 30, 45, 14
110/06/25, 04, 37, 01, 38, 41, 09, 40
110/06/22, 45, 43, 27, 17, 48, 14, 41
110/06/18, 18, 43, 22, 41, 02, 25, 14
110/06/15, 09, 11, 34, 45, 41, 23, 49
110/06/11, 07, 27, 44, 23, 09, 16, 46
110/06/08, 36, 06, 38, 26, 04, 47, 43
110/06/04, 28, 32, 24, 41, 07, 08, 10
110/06/01, 26, 41, 09, 01, 02, 35, 46
110/07/30, 02, 46, 43, 29, 19, 15, 23
110/07/27, 03, 46, 43, 42, 30, 28, 15
110/07/23, 38, 31, 07, 15, 24, 23, 09
110/07/20, 32, 08, 49, 01, 44, 41, 23
110/07/16, 39, 16, 19, 13, 17, 44, 42
110/07/13, 33, 09, 14, 48, 17, 23, 04
110/07/09, 29, 03, 13, 27, 26, 24, 09
110/07/06, 42, 25, 44, 19, 32, 13, 02
110/07/02, 29, 04, 25, 09, 11, 27, 22
110/08/31, 43, 23, 49, 07, 14, 47, 48
110/08/27, 16, 08, 43, 35, 11, 32, 41
110/08/24, 36, 01, 41, 17, 40, 05, 38
110/08/20, 03, 06, 18, 11, 13, 37, 46
110/08/17, 33, 11, 29, 41, 02, 44, 40
110/08/13, 19, 05, 41, 33, 06, 24, 03
110/08/10, 16, 01, 03, 17, 24, 25, 46
110/08/06, 39, 32, 03, 29, 04, 15, 38
110/08/03, 27, 17, 30, 42, 38, 44, 24
110/09/28, 27, 36, 24, 47, 23, 49, 40
110/09/24, 04, 10, 39, 42, 21, 30, 22
110/09/21, 34, 28, 31, 02, 16, 13, 21
110/09/17, 35, 18, 12, 45, 37, 07, 44
110/09/14, 13, 18, 40, 41, 09, 22, 49
110/09/10, 28, 01, 16, 41, 05, 15, 44
110/09/07, 27, 48, 45, 04, 20, 26, 37
110/09/03, 18, 21, 24, 32, 41, 01, 12
110/10/29, 42, 02, 17, 36, 09, 28, 46
110/10/26, 26, 49, 21, 18, 47, 14, 30
110/10/22, 25, 13, 46, 27, 38, 08, 12
110/10/19, 39, 21, 35, 26, 47, 20, 16
110/10/15, 37, 02, 26, 21, 25, 12, 10
110/10/12, 26, 28, 31, 14, 01, 06, 30
110/10/08, 18, 19, 37, 44, 34, 20, 10
110/10/05, 46, 23, 47, 03, 11, 01, 45
110/10/01, 49, 22, 02, 09, 16, 41, 07
110/11/30, 09, 26, 10, 31, 49, 40, 08
110/11/26, 15, 30, 10, 21, 16, 22, 14
110/11/23, 13, 32, 07, 37, 33, 06, 42
110/11/19, 16, 36, 17, 15, 23, 13, 29
110/11/16, 23, 34, 06, 44, 43, 41, 38
110/11/12, 25, 37, 02, 47, 03, 27, 26
110/11/09, 09, 14, 20, 42, 39, 26, 05
110/11/05, 16, 40, 26, 44, 30, 18, 13
110/11/02, 17, 01, 12, 43, 37, 21, 47
110/12/31, 14, 34, 05, 37, 09, 28, 35
110/12/28, 11, 01, 02, 21, 08, 45, 16
110/12/24, 19, 27, 11, 02, 44, 07, 22
110/12/21, 27, 44, 31, 48, 05, 04, 33
110/12/17, 35, 11, 02, 40, 37, 30, 13
110/12/14, 30, 14, 07, 21, 36, 27, 43
110/12/10, 24, 27, 40, 03, 15, 21, 13
110/12/07, 43, 44, 21, 30, 19, 48, 08
110/12/03, 41, 35, 08, 14, 36, 13, 05
111/01/31, 14, 33, 43, 44, 32, 04, 49
111/01/30, 23, 15, 08, 20, 22, 03, 36
111/01/29, 01, 23, 34, 02, 20, 26, 19
111/01/28, 12, 44, 36, 41, 07, 42, 29
111/01/25, 15, 10, 35, 27, 02, 09, 44
111/01/21, 15, 42, 27, 37, 26, 34, 47
111/01/18, 19, 48, 33, 35, 22, 38, 11
111/01/14, 24, 05, 26, 35, 14, 13, 39
111/01/11, 49, 36, 17, 13, 10, 11, 41
111/01/07, 31, 15, 06, 39, 09, 38, 25
111/01/04, 07, 04, 19, 43, 03, 22, 36
111/02/25, 17, 26, 18, 38, 49, 21, 20
111/02/22, 22, 03, 37, 21, 40, 34, 05
111/02/18, 47, 36, 48, 16, 39, 20, 35
111/02/15, 18, 42, 26, 40, 23, 27, 03
111/02/11, 46, 44, 24, 30, 23, 42, 48
111/02/10, 41, 25, 27, 44, 22, 01, 03
111/02/09, 11, 35, 02, 45, 07, 18, 25
111/02/08, 23, 33, 38, 49, 29, 05, 24
111/02/07, 32, 45, 18, 03, 23, 40, 38
111/02/06, 29, 34, 12, 42, 38, 24, 33
111/02/05, 41, 49, 04, 36, 02, 13, 16
111/02/04, 18, 29, 01, 38, 21, 36, 16
111/02/03, 22, 09, 34, 05, 36, 18, 11
111/02/02, 06, 33, 11, 18, 23, 41, 39
111/02/01, 25, 45, 47, 08, 44, 34, 24
111/03/29, 43, 16, 29, 24, 27, 21, 41
111/03/25, 45, 47, 49, 14, 22, 17, 26
111/03/22, 49, 26, 36, 21, 43, 07, 16
111/03/18, 42, 44, 26, 15, 02, 21, 45
111/03/15, 47, 46, 01, 33, 31, 37, 36
111/03/11, 04, 24, 08, 15, 03, 21, 29
111/03/08, 44, 19, 13, 16, 14, 30, 20
111/03/04, 01, 03, 31, 30, 29, 18, 26
111/03/01, 07, 19, 31, 24, 45, 17, 38
111/04/29, 12, 44, 25, 48, 18, 14, 45
111/04/26, 42, 31, 49, 32, 12, 43, 36
111/04/22, 28, 32, 47, 49, 36, 03, 16
111/04/19, 20, 18, 30, 05, 41, 04, 23
111/04/15, 02, 30, 09, 11, 14, 15, 22
111/04/12, 18, 22, 17, 40, 42, 14, 37
111/04/08, 29, 10, 44, 15, 31, 19, 23
111/04/05, 27, 33, 24, 31, 08, 15, 13
111/04/01, 38, 20, 11, 34, 03, 10, 04
111/05/31, 11, 25, 28, 17, 10, 27, 31
111/05/27, 18, 04, 11, 39, 46, 37, 27
111/05/24, 24, 19, 45, 35, 46, 04, 02
111/05/20, 12, 05, 22, 08, 49, 42, 46
111/05/17, 37, 09, 28, 22, 29, 34, 36
111/05/13, 36, 24, 37, 10, 48, 27, 29
111/05/10, 11, 48, 02, 32, 24, 20, 27
111/05/06, 49, 01, 05, 28, 45, 19, 29
111/05/03, 23, 14, 21, 19, 18, 16, 03
111/06/28, 21, 25, 41, 45, 42, 24, 34
111/06/24, 29, 40, 43, 03, 26, 18, 13
111/06/21, 20, 34, 14, 41, 03, 44, 43
111/06/17, 46, 28, 30, 07, 47, 11, 48
111/06/14, 29, 03, 09, 47, 28, 20, 35
111/06/10, 05, 38, 10, 13, 28, 29, 34
111/06/07, 31, 19, 04, 18, 17, 44, 46
111/06/03, 48, 42, 43, 04, 39, 11, 44
111/07/29, 37, 12, 21, 18, 19, 33, 15
111/07/26, 10, 27, 39, 17, 29, 12, 47
111/07/22, 12, 30, 38, 24, 11, 33, 31
111/07/19, 41, 40, 09, 29, 16, 23, 43
111/07/15, 14, 41, 15, 49, 27, 43, 39
111/07/12, 17, 14, 07, 20, 29, 45, 30
111/07/08, 35, 05, 09, 15, 44, 40, 10
111/07/05, 45, 26, 47, 08, 38, 03, 35
111/07/01, 43, 29, 20, 34, 14, 32, 02
111/08/30, 16, 08, 05, 27, 45, 35, 37
111/08/26, 16, 30, 42, 38, 04, 17, 05
111/08/23, 47, 25, 24, 06, 49, 23, 05
111/08/19, 03, 04, 28, 41, 21, 10, 15
111/08/16, 18, 31, 11, 16, 07, 01, 24
111/08/12, 04, 21, 07, 37, 15, 43, 05
111/08/09, 33, 11, 30, 21, 09, 23, 34
111/08/05, 30, 18, 46, 21, 05, 43, 26
111/08/02, 29, 37, 02, 26, 28, 48, 05
111/09/30, 34, 39, 28, 05, 12, 18, 24
111/09/27, 34, 43, 40, 17, 10, 28, 29
111/09/23, 48, 12, 30, 44, 02, 31, 46
111/09/20, 35, 13, 11, 29, 24, 43, 01
111/09/16, 02, 31, 44, 07, 06, 27, 28
111/09/13, 10, 34, 21, 15, 48, 07, 38
111/09/09, 36, 07, 17, 39, 28, 15, 01
111/09/06, 49, 32, 36, 26, 38, 35, 39
111/09/02, 23, 36, 45, 43, 25, 20, 38
111/10/28, 32, 23, 25, 17, 18, 19, 26
111/10/25, 43, 48, 32, 49, 18, 36, 23
111/10/21, 20, 49, 36, 37, 42, 11, 03
111/10/18, 27, 38, 39, 01, 47, 14, 49
111/10/14, 25, 32, 36, 01, 11, 13, 30
111/10/11, 01, 42, 46, 23, 03, 25, 02
111/10/07, 26, 15, 16, 05, 30, 10, 12
111/10/04, 49, 43, 14, 23, 34, 13, 44
111/11/29, 37, 46, 49, 34, 06, 21, 18
111/11/25, 26, 35, 14, 20, 41, 15, 36
111/11/22, 48, 13, 05, 27, 24, 18, 32
111/11/18, 37, 44, 10, 27, 17, 45, 22
111/11/15, 26, 34, 29, 19, 20, 39, 04
111/11/11, 36, 20, 10, 48, 19, 02, 37
111/11/08, 47, 39, 37, 44, 15, 18, 43
111/11/04, 36, 23, 21, 30, 11, 47, 06
111/11/01, 32, 34, 17, 24, 28, 40, 03
111/12/30, 46, 05, 08, 17, 20, 14, 07
111/12/27, 16, 03, 11, 21, 22, 39, 04
111/12/23, 39, 35, 32, 13, 34, 09, 01
111/12/20, 03, 04, 29, 16, 32, 12, 39
111/12/16, 12, 49, 40, 11, 06, 47, 28
111/12/13, 33, 09, 47, 14, 12, 06, 34
111/12/09, 48, 22, 40, 45, 16, 10, 31
111/12/06, 27, 42, 15, 10, 39, 32, 28
111/12/02, 28, 40, 45, 41, 08, 22, 34
112/01/31, 33, 26, 01, 36, 40, 42, 37
112/01/30, 18, 41, 43, 39, 23, 07, 25
112/01/29, 27, 02, 09, 15, 08, 31, 42
112/01/28, 23, 30, 01, 19, 48, 35, 45
112/01/27, 28, 04, 13, 33, 38, 39, 42
112/01/26, 40, 10, 42, 13, 21, 12, 49
112/01/25, 03, 27, 08, 24, 23, 02, 14
112/01/24, 20, 30, 32, 02, 18, 04, 10
112/01/23, 23, 35, 07, 34, 10, 18, 09
112/01/22, 22, 10, 27, 08, 29, 06, 23
112/01/21, 23, 16, 05, 25, 01, 21, 30
112/01/20, 27, 34, 25, 16, 42, 31, 06
112/01/17, 17, 42, 24, 36, 05, 23, 16
112/01/13, 23, 05, 24, 44, 21, 40, 17
112/01/10, 30, 41, 22, 42, 15, 21, 24
112/01/06, 29, 43, 22, 36, 46, 19, 30
112/01/03, 39, 02, 08, 19, 24, 04, 28
112/02/28, 02, 35, 11, 26, 27, 25, 10
112/02/24, 48, 39, 15, 40, 38, 45, 02
112/02/21, 11, 46, 06, 05, 26, 01, 41
112/02/17, 09, 07, 14, 16, 33, 26, 27
112/02/14, 30, 31, 23, 11, 22, 49, 14
112/02/10, 24, 07, 46, 28, 11, 33, 03
112/02/07, 08, 28, 03, 18, 47, 11, 05
112/02/05, 33, 05, 19, 42, 38, 25, 41
112/02/04, 22, 20, 14, 02, 21, 49, 38
112/02/03, 44, 25, 29, 14, 03, 45, 46
112/02/02, 08, 31, 45, 13, 21, 19, 37
112/02/01, 33, 19, 08, 05, 23, 46, 48
112/03/31, 26, 10, 47, 22, 45, 29, 41
112/03/28, 10, 03, 35, 37, 26, 44, 15
112/03/24, 02, 14, 40, 26, 34, 46, 13
112/03/21, 30, 20, 03, 45, 11, 41, 28
112/03/17, 10, 24, 06, 07, 40, 29, 16
112/03/14, 03, 20, 37, 12, 11, 04, 05
112/03/10, 32, 19, 40, 29, 39, 15, 35
112/03/07, 23, 41, 17, 32, 25, 13, 16
112/03/03, 16, 18, 34, 13, 42, 22, 14
112/04/28, 31, 38, 05, 41, 43, 47, 28
112/04/25, 41, 05, 27, 13, 12, 28, 37
112/04/21, 27, 43, 25, 07, 11, 23, 05
112/04/18, 06, 41, 28, 43, 10, 08, 45
112/04/14, 22, 35, 23, 49, 10, 46, 02
112/04/11, 31, 12, 37, 09, 33, 30, 25
112/04/07, 39, 32, 20, 11, 04, 25, 30
112/04/04, 35, 10, 47, 33, 19, 21, 09
112/05/30, 43, 45, 06, 05, 09, 29, 27
112/05/26, 36, 05, 30, 15, 10, 12, 26
112/05/23, 23, 20, 46, 05, 38, 44, 33
112/05/19, 05, 44, 38, 08, 09, 35, 31
112/05/16, 19, 38, 43, 01, 34, 26, 48
112/05/12, 18, 09, 48, 07, 02, 20, 14
112/05/09, 01, 22, 21, 44, 31, 29, 03
112/05/05, 48, 16, 10, 21, 19, 13, 30
112/05/02, 37, 09, 14, 42, 08, 46, 10
112/06/30, 26, 06, 22, 29, 32, 43, 38
112/06/27, 13, 30, 37, 43, 44, 24, 04
112/06/23, 23, 31, 08, 49, 42, 04, 16
112/06/20, 41, 32, 15, 37, 05, 34, 11
112/06/16, 02, 30, 21, 33, 41, 22, 42
112/06/13, 09, 21, 08, 01, 10, 06, 02
112/06/09, 46, 38, 49, 36, 32, 30, 26
112/06/06, 30, 43, 27, 41, 13, 08, 18
112/06/02, 13, 05, 34, 01, 23, 16, 49
112/07/18, 34, 19, 04, 40, 05, 16, 10
112/07/14, 17, 15, 10, 33, 34, 45, 36
112/07/11, 48, 26, 49, 21, 10, 34, 39
112/07/07, 24, 21, 03, 33, 15, 06, 14
112/07/04, 41, 06, 15, 24, 12, 16, 21
